version,cycle_id,from_regime,start_ts,end_ts,duration_bars,duration_days,entry_price,exit_price,drawdown_at_entry_pct,rsi_at_entry,trigger
v29,Cy,BULL,2022-03-30 05:00:00+00:00,2022-03-30 08:00:00+00:00,4,0.17,3406.48,3403.95,-1.74,53.0,
v29,Cy,RANGE,2022-03-30 09:00:00+00:00,2022-03-30 09:00:00+00:00,1,0.04,3388.87,3388.87,-2.25,48.8,
v29,Cy,BULL,2022-03-30 10:00:00+00:00,2022-03-30 12:00:00+00:00,3,0.12,3399.73,3401.73,-1.93,51.3,
v29,Cy,RANGE,2022-03-30 13:00:00+00:00,2022-03-30 15:00:00+00:00,3,0.12,3369.97,3383.06,-2.79,44.3,
v29,Cy,BULL,2022-03-30 16:00:00+00:00,2022-03-30 18:00:00+00:00,3,0.12,3396.41,3397.84,-2.03,51.1,
v29,Cy,RANGE,2022-03-30 19:00:00+00:00,2022-03-30 19:00:00+00:00,1,0.04,3395.68,3395.68,-2.05,50.0,
v29,Cy,BULL,2022-03-30 20:00:00+00:00,2022-03-30 20:00:00+00:00,1,0.04,3414.57,3414.57,-1.51,53.9,
v29,Cy,RANGE,2022-03-30 21:00:00+00:00,2022-03-30 23:00:00+00:00,3,0.12,3389.51,3386.68,-2.23,48.5,
v29,Cy,BULL,2022-03-31 00:00:00+00:00,2022-03-31 03:00:00+00:00,4,0.17,3400.42,3398.75,-1.91,51.2,
v29,Cy,RANGE,2022-03-31 04:00:00+00:00,2022-03-31 05:00:00+00:00,2,0.08,3392.01,3394.86,-2.16,48.5,
v29,Cy,BULL,2022-03-31 06:00:00+00:00,2022-03-31 12:00:00+00:00,7,0.29,3401.93,3429.94,-1.87,51.1,
v29,Cy,RANGE,2022-03-31 13:00:00+00:00,2022-04-01 18:00:00+00:00,30,1.25,3381.63,3465.45,-2.46,44.3,
v29,Cy,BULL,2022-04-01 19:00:00+00:00,2022-04-02 17:00:00+00:00,23,0.96,3471.13,3477.24,0.0,71.6,
v29,Cy,RANGE,2022-04-02 18:00:00+00:00,2022-04-02 18:00:00+00:00,1,0.04,3451.63,3451.63,-1.72,48.3,
v29,Cy,BULL,2022-04-02 19:00:00+00:00,2022-04-02 22:00:00+00:00,4,0.17,3471.54,3467.28,-1.15,53.3,
v29,Cy,RANGE,2022-04-02 23:00:00+00:00,2022-04-02 23:00:00+00:00,1,0.04,3445.38,3445.38,-1.9,45.7,
v29,Cy,BULL,2022-04-03 00:00:00+00:00,2022-04-03 00:00:00+00:00,1,0.04,3468.14,3468.14,-1.25,51.9,
v29,Cy,RANGE,2022-04-03 01:00:00+00:00,2022-04-03 02:00:00+00:00,2,0.08,3440.4,3432.11,-2.04,45.2,
v29,Cy,BULL,2022-04-03 03:00:00+00:00,2022-04-03 23:00:00+00:00,21,0.88,3457.6,3522.78,-1.55,50.0,
v29,Cy,RANGE,2022-04-04 00:00:00+00:00,2022-04-04 01:00:00+00:00,2,0.08,3475.0,3486.8,-1.98,46.2,
v29,Cy,BULL,2022-04-04 02:00:00+00:00,2022-04-04 02:00:00+00:00,1,0.04,3502.69,3502.69,-1.2,52.3,
v29,Cy,RANGE,2022-04-04 03:00:00+00:00,2022-04-04 03:00:00+00:00,1,0.04,3490.88,3490.88,-1.53,49.6,
v29,Cy,BULL,2022-04-04 04:00:00+00:00,2022-04-04 07:00:00+00:00,4,0.17,3497.69,3502.97,-1.34,51.2,
v29,Cy,RANGE,2022-04-04 08:00:00+00:00,2022-04-05 01:00:00+00:00,18,0.75,3495.15,3520.41,-1.41,50.0,
v29,Cy,BULL,2022-04-05 02:00:00+00:00,2022-04-05 12:00:00+00:00,11,0.46,3515.49,3508.45,-0.84,56.0,
v29,Cy,RANGE,2022-04-05 13:00:00+00:00,2022-04-06 15:00:00+00:00,27,1.12,3478.88,3255.97,-1.87,42.1,
v29,Cy,CRASH,2022-04-06 16:00:00+00:00,2022-04-21 09:00:00+00:00,354,14.75,3211.31,3089.61,-9.42,18.6,rapid_descent
v29,Cy,RECOVERY,2022-04-21 10:00:00+00:00,2022-04-24 16:00:00+00:00,79,3.29,3129.08,2941.02,-11.74,60.5,
v29,Cy,CRASH,2022-04-24 17:00:00+00:00,2022-05-15 11:00:00+00:00,499,20.79,2923.71,2077.98,-17.53,36.7,drawdown
v29,Cy,RECOVERY,2022-05-15 12:00:00+00:00,2022-05-18 11:00:00+00:00,72,3.0,2081.76,2029.02,-34.19,63.5,
v29,Cy,CRASH,2022-05-18 12:00:00+00:00,2022-06-01 12:00:00+00:00,337,14.04,1995.42,1951.52,-36.92,36.2,drawdown
v29,Cy,RECOVERY,2022-06-01 13:00:00+00:00,2022-06-06 23:00:00+00:00,131,5.46,1963.05,1858.21,-33.58,57.9,
v29,Cy,CRASH,2022-06-07 00:00:00+00:00,2022-06-20 23:00:00+00:00,336,14.0,1757.58,1126.84,-32.25,25.2,drawdown
v29,Cy,RECOVERY,2022-06-21 00:00:00+00:00,2022-06-27 12:00:00+00:00,157,6.54,1128.86,1214.5,-45.51,56.9,
v29,Cy,CRASH,2022-06-27 13:00:00+00:00,2022-07-14 00:00:00+00:00,396,16.5,1182.16,1113.03,-40.85,33.7,drawdown
v29,Cy,RECOVERY,2022-07-14 01:00:00+00:00,2022-07-21 00:00:00+00:00,168,7.0,1112.73,1527.83,-12.32,62.8,
v29,Cy,RANGE,2022-07-21 01:00:00+00:00,2022-07-21 10:00:00+00:00,10,0.42,1530.61,1497.47,-4.72,44.9,
v29,Cy,CRASH,2022-07-21 11:00:00+00:00,2022-08-05 03:00:00+00:00,353,14.71,1489.13,1659.95,-7.31,41.2,rapid_descent
v29,Cy,RECOVERY,2022-08-05 04:00:00+00:00,2022-08-12 03:00:00+00:00,168,7.0,1654.83,1905.12,-5.85,61.8,
v29,Cy,BULL,2022-08-12 04:00:00+00:00,2022-08-16 03:00:00+00:00,96,4.0,1891.74,1888.1,-1.9,53.7,
v29,Cy,RANGE,2022-08-16 04:00:00+00:00,2022-08-19 05:00:00+00:00,74,3.08,1872.06,1816.83,-7.21,35.8,
v29,Cy,CRASH,2022-08-19 06:00:00+00:00,2022-09-02 05:00:00+00:00,336,14.0,1749.14,1591.74,-13.31,23.1,drawdown
v29,Cy,RECOVERY,2022-09-02 06:00:00+00:00,2022-09-06 16:00:00+00:00,107,4.46,1588.75,1661.77,-21.25,58.2,
v29,Cy,CRASH,2022-09-06 17:00:00+00:00,2022-09-10 21:00:00+00:00,101,4.21,1587.98,1751.18,-21.29,36.5,drawdown
v29,Cy,CORRECTION,2022-09-10 22:00:00+00:00,2022-09-10 22:00:00+00:00,1,0.04,1784.16,1784.16,-11.57,74.4,
v29,Cy,CRASH,2022-09-10 23:00:00+00:00,2022-09-21 17:00:00+00:00,259,10.79,1774.69,1397.32,-12.04,68.8,
v29,Cy,RECOVERY,2022-09-21 18:00:00+00:00,2022-09-25 12:00:00+00:00,91,3.79,1375.88,1323.7,-22.88,59.3,
v29,Cy,CRASH,2022-09-25 13:00:00+00:00,2022-10-14 00:00:00+00:00,444,18.5,1306.11,1290.21,-26.79,37.2,drawdown
v29,Cy,RECOVERY,2022-10-14 01:00:00+00:00,2022-10-21 00:00:00+00:00,168,7.0,1328.72,1284.57,-18.97,70.7,
v29,Cy,RANGE,2022-10-21 01:00:00+00:00,2022-10-22 13:00:00+00:00,37,1.54,1286.32,1310.69,-7.94,45.9,
v29,Cy,BULL,2022-10-22 14:00:00+00:00,2022-10-27 19:00:00+00:00,126,5.25,1315.98,1562.48,-5.47,70.9,
v29,Cy,RANGE,2022-10-27 20:00:00+00:00,2022-10-28 15:00:00+00:00,20,0.83,1527.53,1538.39,-3.05,43.4,
v29,Cy,BULL,2022-10-28 16:00:00+00:00,2022-10-30 08:00:00+00:00,41,1.71,1567.39,1616.36,-0.52,64.5,
v29,Cy,RANGE,2022-10-30 09:00:00+00:00,2022-10-31 11:00:00+00:00,27,1.12,1598.11,1621.29,-2.23,43.7,
v29,Cy,BULL,2022-10-31 12:00:00+00:00,2022-10-31 12:00:00+00:00,1,0.04,1617.48,1617.48,-1.04,59.9,
v29,Cy,RANGE,2022-10-31 13:00:00+00:00,2022-11-04 10:00:00+00:00,94,3.92,1559.25,1594.63,-4.6,36.8,
v29,Cy,BULL,2022-11-04 11:00:00+00:00,2022-11-05 13:00:00+00:00,27,1.12,1577.43,1635.0,-3.49,59.3,
v29,Cy,RANGE,2022-11-05 14:00:00+00:00,2022-11-05 14:00:00+00:00,1,0.04,1629.27,1629.27,-1.87,48.9,
v29,Cy,BULL,2022-11-05 15:00:00+00:00,2022-11-05 17:00:00+00:00,3,0.12,1635.94,1636.78,-1.47,52.4,
v29,Cy,RANGE,2022-11-05 18:00:00+00:00,2022-11-05 18:00:00+00:00,1,0.04,1630.12,1630.12,-1.82,48.7,
v29,Cy,BULL,2022-11-05 19:00:00+00:00,2022-11-05 19:00:00+00:00,1,0.04,1633.28,1633.28,-1.63,50.7,
v29,Cy,RANGE,2022-11-05 20:00:00+00:00,2022-11-05 20:00:00+00:00,1,0.04,1631.61,1631.61,-1.73,49.6,
v29,Cy,BULL,2022-11-05 21:00:00+00:00,2022-11-05 22:00:00+00:00,2,0.08,1632.56,1632.3,-1.67,50.2,
v29,Cy,RANGE,2022-11-05 23:00:00+00:00,2022-11-06 07:00:00+00:00,9,0.38,1627.0,1622.89,-2.01,46.2,
v29,Cy,BULL,2022-11-06 08:00:00+00:00,2022-11-06 10:00:00+00:00,3,0.12,1631.42,1628.91,-1.74,53.7,
v29,Cy,RANGE,2022-11-06 11:00:00+00:00,2022-11-08 03:00:00+00:00,41,1.71,1620.52,1507.46,-2.4,45.2,
v29,Cy,CRASH,2022-11-08 04:00:00+00:00,2022-11-23 02:00:00+00:00,359,14.96,1465.45,1161.93,-11.74,23.3,rapid_descent
v29,Cy,RECOVERY,2022-11-23 03:00:00+00:00,2022-11-27 22:00:00+00:00,116,4.83,1169.66,1215.35,-29.55,69.5,
v29,Cy,CRASH,2022-11-27 23:00:00+00:00,2022-12-08 16:00:00+00:00,258,10.75,1193.3,1251.19,-28.13,31.3,drawdown
v29,Cy,CORRECTION,2022-12-08 17:00:00+00:00,2022-12-12 22:00:00+00:00,102,4.25,1254.41,1272.35,-6.79,69.3,
v29,Cy,RECOVERY,2022-12-12 23:00:00+00:00,2022-12-16 21:00:00+00:00,95,3.96,1275.72,1194.66,-2.0,68.1,
v29,Cy,CRASH,2022-12-16 22:00:00+00:00,2022-12-17 03:00:00+00:00,6,0.25,1179.19,1175.33,-12.03,25.0,drawdown
v29,Cy,CORRECTION,2022-12-17 04:00:00+00:00,2022-12-17 04:00:00+00:00,1,0.04,1180.47,1180.47,-11.94,33.9,
v29,Cy,CRASH,2022-12-17 05:00:00+00:00,2022-12-17 05:00:00+00:00,1,0.04,1177.38,1177.38,-12.17,32.8,
v29,Cy,CORRECTION,2022-12-17 06:00:00+00:00,2022-12-17 08:00:00+00:00,3,0.12,1180.92,1180.47,-11.9,35.5,
v29,Cy,CRASH,2022-12-17 09:00:00+00:00,2022-12-17 09:00:00+00:00,1,0.04,1177.43,1177.43,-12.16,34.8,
v29,Cy ,CORRECTION,2022-12-17 10:00:00+00:00,2022-12-17 12:00:00+00:00,3,0.12,1184.66,1179.65,-11.62,40.8,
v29,Cy¡,CRASH,2022-12-17 13:00:00+00:00,2022-12-17 14:00:00+00:00,2,0.08,1177.81,1177.49,-12.14,37.1,
v29,Cy¢,CORRECTION,2022-12-17 15:00:00+00:00,2022-12-17 15:00:00+00:00,1,0.04,1180.09,1180.09,-11.97,39.6,
v29,Cy£,CRASH,2022-12-17 16:00:00+00:00,2022-12-17 21:00:00+00:00,6,0.25,1178.54,1178.44,-12.08,38.5,
v29,Cy¤,CORRECTION,2022-12-17 22:00:00+00:00,2022-12-18 08:00:00+00:00,11,0.46,1186.2,1187.33,-11.51,49.4,
v29,Cy¥,CRASH,2022-12-18 09:00:00+00:00,2022-12-18 09:00:00+00:00,1,0.04,1178.29,1178.29,-12.1,40.9,
v29,Cy¦,CORRECTION,2022-12-18 10:00:00+00:00,2022-12-18 12:00:00+00:00,3,0.12,1180.36,1181.66,-11.94,43.6,
v29,Cy§,CRASH,2022-12-18 13:00:00+00:00,2022-12-18 17:00:00+00:00,5,0.21,1178.89,1178.53,-12.05,42.3,
v29,Cy¨,CORRECTION,2022-12-18 18:00:00+00:00,2022-12-19 02:00:00+00:00,9,0.38,1179.99,1184.16,-11.97,46.3,
v29,Cy©,CRASH,2022-12-19 03:00:00+00:00,2022-12-19 03:00:00+00:00,1,0.04,1179.55,1179.55,-12.01,45.2,
v29,Cyª,CORRECTION,2022-12-19 04:00:00+00:00,2022-12-19 04:00:00+00:00,1,0.04,1182.27,1182.27,-11.8,48.4,
v29,Cy«,CRASH,2022-12-19 05:00:00+00:00,2022-12-19 05:00:00+00:00,1,0.04,1179.24,1179.24,-12.03,45.2,
v29,Cy¬,CORRECTION,2022-12-19 06:00:00+00:00,2022-12-19 14:00:00+00:00,9,0.38,1182.04,1186.45,-11.82,48.5,
v29,Cy­,CRASH,2022-12-19 15:00:00+00:00,2022-12-20 00:00:00+00:00,10,0.42,1179.57,1171.92,-12.0,45.5,
v29,Cy®,CORRECTION,2022-12-20 01:00:00+00:00,2023-01-02 06:00:00+00:00,318,13.25,1185.94,1200.94,-11.53,56.4,
v29,Cy®,RECOVERY,2023-01-02 07:00:00+00:00,2023-01-09 06:00:00+00:00,168,7.0,1212.54,1308.74,-9.54,73.1,
v29,Cy®,BULL,2023-01-09 07:00:00+00:00,2023-01-13 12:00:00+00:00,102,4.25,1311.37,1406.84,-2.17,81.0,
v29,Cy®,RANGE,2023-01-13 13:00:00+00:00,2023-01-13 13:00:00+00:00,1,0.04,1404.72,1404.72,-2.04,49.6,
v29,Cy®,BULL,2023-01-13 14:00:00+00:00,2023-01-16 07:00:00+00:00,66,2.75,1409.51,1566.71,-1.71,53.0,
v29,Cy®,RANGE,2023-01-16 08:00:00+00:00,2023-01-16 14:00:00+00:00,7,0.29,1538.24,1542.3,-2.42,42.3,
v29,Cy®,BULL,2023-01-16 15:00:00+00:00,2023-01-17 00:00:00+00:00,10,0.42,1550.07,1566.16,-1.67,50.7,
v29,Cy®,RANGE,2023-01-17 01:00:00+00:00,2023-01-17 01:00:00+00:00,1,0.04,1556.36,1556.36,-2.18,47.3,
v29,Cy®,BULL,2023-01-17 02:00:00+00:00,2023-01-17 05:00:00+00:00,4,0.17,1562.31,1569.94,-1.8,50.6,
v29,Cy®,RANGE,2023-01-17 06:00:00+00:00,2023-01-17 06:00:00+00:00,1,0.04,1559.82,1559.82,-1.96,48.5,
v29,Cy®,BULL,2023-01-17 07:00:00+00:00,2023-01-17 09:00:00+00:00,3,0.12,1563.3,1565.1,-1.74,50.6,
v29,Cy®,RANGE,2023-01-17 10:00:00+00:00,2023-01-17 10:00:00+00:00,1,0.04,1561.62,1561.62,-1.85,49.2,
v29,Cy®,BULL,2023-01-17 11:00:00+00:00,2023-01-17 22:00:00+00:00,12,0.5,1568.95,1574.48,-1.39,53.7,
v29,Cy®,RANGE,2023-01-17 23:00:00+00:00,2023-01-18 00:00:00+00:00,2,0.08,1565.68,1570.77,-1.86,46.0,
v29,Cy®,BULL,2023-01-18 01:00:00+00:00,2023-01-18 09:00:00+00:00,9,0.38,1581.29,1578.45,-0.88,55.0,
v29,Cy®,RANGE,2023-01-18 10:00:00+00:00,2023-01-18 11:00:00+00:00,2,0.08,1573.39,1575.76,-1.38,47.4,
v29,Cy®,BULL,2023-01-18 12:00:00+00:00,2023-01-18 14:00:00+00:00,3,0.12,1580.03,1593.49,-0.96,52.5,
v29,Cy®,RANGE,2023-01-18 15:00:00+00:00,2023-01-20 16:00:00+00:00,50,2.08,1549.86,1585.5,-2.85,36.6,
v29,Cy®,BULL,2023-01-20 17:00:00+00:00,2023-01-21 21:00:00+00:00,29,1.21,1591.83,1663.57,-0.22,75.4,
v29,Cy®,RANGE,2023-01-21 22:00:00+00:00,2023-01-22 11:00:00+00:00,14,0.58,1628.95,1625.15,-2.09,45.2,
v29,Cy®,BULL,2023-01-22 12:00:00+00:00,2023-01-22 18:00:00+00:00,7,0.29,1634.14,1647.02,-1.78,51.7,
v29,Cy®,RANGE,2023-01-22 19:00:00+00:00,2023-01-22 23:00:00+00:00,5,0.21,1635.34,1627.88,-1.71,49.9,
v29,Cy®,BULL,2023-01-23 00:00:00+00:00,2023-01-23 02:00:00+00:00,3,0.12,1635.96,1641.05,-1.67,51.4,
v29,Cy®,RANGE,2023-01-23 03:00:00+00:00,2023-01-23 03:00:00+00:00,1,0.04,1630.75,1630.75,-1.98,48.4,
v29,Cy®,BULL,2023-01-23 04:00:00+00:00,2023-01-23 04:00:00+00:00,1,0.04,1636.61,1636.61,-1.63,51.5,
v29,Cy®,RANGE,2023-01-23 05:00:00+00:00,2023-01-23 05:00:00+00:00,1,0.04,1632.69,1632.69,-1.87,49.4,
v29,Cy®,BULL,2023-01-23 06:00:00+00:00,2023-01-23 06:00:00+00:00,1,0.04,1637.26,1637.26,-1.59,51.9,
v29,Cy®,RANGE,2023-01-23 07:00:00+00:00,2023-01-26 11:00:00+00:00,77,3.21,1633.52,1604.78,-1.82,49.7,
v29,Cy®,BULL,2023-01-26 12:00:00+00:00,2023-01-26 14:00:00+00:00,3,0.12,1615.96,1605.6,-2.87,59.1,
v29,Cy®,RANGE,2023-01-26 15:00:00+00:00,2023-01-29 12:00:00+00:00,70,2.92,1590.68,1611.51,-4.39,46.4,
v29,Cy®,BULL,2023-01-29 13:00:00+00:00,2023-01-30 07:00:00+00:00,19,0.79,1613.36,1627.52,-3.03,63.8,
v29,Cy®,RANGE,2023-01-30 08:00:00+00:00,2023-02-01 21:00:00+00:00,62,2.58,1619.94,1635.21,-2.63,47.2,
v29,Cy®,BULL,2023-02-01 22:00:00+00:00,2023-02-02 20:00:00+00:00,23,0.96,1638.06,1680.72,-1.54,75.8,
v29,Cy®,RANGE,2023-02-02 21:00:00+00:00,2023-02-03 10:00:00+00:00,14,0.58,1636.86,1644.63,-3.78,43.5,
v29,Cy®,BULL,2023-02-03 11:00:00+00:00,2023-02-03 12:00:00+00:00,2,0.08,1649.38,1651.95,-3.05,50.5,
v29,Cy®,RANGE,2023-02-03 13:00:00+00:00,2023-02-03 13:00:00+00:00,1,0.04,1637.08,1637.08,-3.77,44.3,
v29,Cy®,BULL,2023-02-03 14:00:00+00:00,2023-02-04 02:00:00+00:00,13,0.54,1662.21,1657.79,-2.29,55.9,
v29,Cy®,RANGE,2023-02-04 03:00:00+00:00,2023-02-04 06:00:00+00:00,4,0.17,1654.35,1653.99,-2.75,49.4,
v29,Cy®,BULL,2023-02-04 07:00:00+00:00,2023-02-04 07:00:00+00:00,1,0.04,1658.09,1658.09,-2.53,52.5,
v29,Cy®,RANGE,2023-02-04 08:00:00+00:00,2023-02-04 08:00:00+00:00,1,0.04,1651.91,1651.91,-2.9,47.8,
v29,Cy®,BULL,2023-02-04 09:00:00+00:00,2023-02-04 22:00:00+00:00,14,0.58,1657.83,1680.38,-2.55,52.2,
v29,Cy®,RANGE,2023-02-04 23:00:00+00:00,2023-02-05 04:00:00+00:00,6,0.25,1666.83,1664.27,-2.02,48.4,
v29,Cy®,BULL,2023-02-05 05:00:00+00:00,2023-02-05 08:00:00+00:00,4,0.17,1667.38,1670.26,-1.99,50.4,
v29,Cy®,RANGE,2023-02-05 09:00:00+00:00,2023-02-05 09:00:00+00:00,1,0.04,1666.19,1666.19,-2.06,48.7,
v29,Cy®,BULL,2023-02-05 10:00:00+00:00,2023-02-05 10:00:00+00:00,1,0.04,1669.31,1669.31,-1.88,52.2,
v29,Cy®,RANGE,2023-02-05 11:00:00+00:00,2023-02-07 22:00:00+00:00,60,2.5,1663.01,1665.74,-2.25,45.4,
v29,Cy®,BULL,2023-02-07 23:00:00+00:00,2023-02-08 14:00:00+00:00,16,0.67,1671.28,1671.25,-1.76,61.7,
v29,Cy®,RANGE,2023-02-08 15:00:00+00:00,2023-02-13 08:00:00+00:00,114,4.75,1653.13,1507.61,-2.83,42.1,
v29,Cy¯,CRASH,2023-02-13 09:00:00+00:00,2023-02-13 22:00:00+00:00,14,0.58,1484.58,1492.64,-12.73,27.6,drawdown
v29,Cy°,CORRECTION,2023-02-13 23:00:00+00:00,2023-02-27 08:00:00+00:00,322,13.42,1506.29,1634.2,-11.46,54.1,
v29,Cy°,RECOVERY,2023-02-27 09:00:00+00:00,2023-03-06 11:00:00+00:00,168,7.0,1637.56,1563.36,-5.03,61.1,
v29,Cy°,RANGE,2023-03-06 12:00:00+00:00,2023-03-09 17:00:00+00:00,78,3.25,1564.61,1528.96,-9.26,48.3,
v29,Cy±,CRASH,2023-03-09 18:00:00+00:00,2023-03-12 16:00:00+00:00,71,2.96,1505.2,1478.72,-12.71,26.2,drawdown
v29,Cy²,CORRECTION,2023-03-12 17:00:00+00:00,2023-03-23 17:00:00+00:00,265,11.04,1531.11,1829.95,-11.21,78.4,
v29,Cy²,RECOVERY,2023-03-23 18:00:00+00:00,2023-03-30 17:00:00+00:00,168,7.0,1805.69,1770.21,-1.96,58.3,
v29,Cy²,RANGE,2023-03-30 18:00:00+00:00,2023-03-31 02:00:00+00:00,9,0.38,1776.68,1803.61,-3.54,40.7,
v29,Cy²,BULL,2023-03-31 03:00:00+00:00,2023-04-04 02:00:00+00:00,96,4.0,1803.6,1808.75,-2.08,55.4,
v29,Cy²,RANGE,2023-04-04 03:00:00+00:00,2023-04-04 10:00:00+00:00,8,0.33,1808.71,1832.48,-1.8,52.5,
v29,Cy²,BULL,2023-04-04 11:00:00+00:00,2023-04-05 23:00:00+00:00,37,1.54,1865.31,1908.9,0.0,72.0,
v29,Cy²,RANGE,2023-04-06 00:00:00+00:00,2023-04-06 00:00:00+00:00,1,0.04,1897.24,1897.24,-1.31,49.8,
v29,Cy²,BULL,2023-04-06 01:00:00+00:00,2023-04-06 01:00:00+00:00,1,0.04,1899.09,1899.09,-1.22,51.0,
v29,Cy²,RANGE,2023-04-06 02:00:00+00:00,2023-04-06 02:00:00+00:00,1,0.04,1894.78,1894.78,-1.44,48.0,
v29,Cy²,BULL,2023-04-06 03:00:00+00:00,2023-04-06 03:00:00+00:00,1,0.04,1899.66,1899.66,-1.19,51.5,
v29,Cy²,RANGE,2023-04-06 04:00:00+00:00,2023-04-10 17:00:00+00:00,110,4.58,1893.16,1896.88,-1.53,47.0,
v29,Cy²,BULL,2023-04-10 18:00:00+00:00,2023-04-11 15:00:00+00:00,22,0.92,1899.0,1915.47,-1.22,75.4,
v29,Cy²,RANGE,2023-04-11 16:00:00+00:00,2023-04-11 16:00:00+00:00,1,0.04,1903.71,1903.71,-1.28,48.7,
v29,Cy²,BULL,2023-04-11 17:00:00+00:00,2023-04-11 18:00:00+00:00,2,0.08,1907.65,1908.14,-1.08,51.5,
v29,Cy²,RANGE,2023-04-11 19:00:00+00:00,2023-04-12 21:00:00+00:00,27,1.12,1896.19,1918.13,-1.67,43.5,
v29,Cy²,BULL,2023-04-12 22:00:00+00:00,2023-04-14 14:00:00+00:00,41,1.71,1914.52,2095.71,-0.72,60.5,
v29,Cy²,RANGE,2023-04-14 15:00:00+00:00,2023-04-14 16:00:00+00:00,2,0.08,2060.29,2063.1,-2.87,48.6,
v29,Cy²,BULL,2023-04-14 17:00:00+00:00,2023-04-15 16:00:00+00:00,24,1.0,2076.75,2108.11,-2.09,53.9,
v29,Cy²,RANGE,2023-04-15 17:00:00+00:00,2023-04-15 17:00:00+00:00,1,0.04,2092.1,2092.1,-1.37,49.5,
v29,Cy²,BULL,2023-04-15 18:00:00+00:00,2023-04-15 19:00:00+00:00,2,0.08,2098.25,2101.87,-1.08,52.8,
v29,Cy²,RANGE,2023-04-15 20:00:00+00:00,2023-04-15 21:00:00+00:00,2,0.08,2088.93,2090.28,-1.51,47.4,
v29,Cy²,BULL,2023-04-15 22:00:00+00:00,2023-04-15 22:00:00+00:00,1,0.04,2096.94,2096.94,-1.14,52.0,
v29,Cy²,RANGE,2023-04-15 23:00:00+00:00,2023-04-16 03:00:00+00:00,5,0.21,2092.45,2088.19,-1.35,49.4,
v29,Cy²,BULL,2023-04-16 04:00:00+00:00,2023-04-16 08:00:00+00:00,5,0.21,2099.33,2099.25,-1.02,54.3,
v29,Cy²,RANGE,2023-04-16 09:00:00+00:00,2023-04-16 14:00:00+00:00,6,0.25,2090.14,2092.04,-1.46,46.8,
v29,Cy²,BULL,2023-04-16 15:00:00+00:00,2023-04-16 23:00:00+00:00,9,0.38,2095.44,2120.07,-1.21,51.9,
v29,Cy²,RANGE,2023-04-17 00:00:00+00:00,2023-04-17 04:00:00+00:00,5,0.21,2083.55,2099.88,-2.2,41.2,
v29,Cy²,BULL,2023-04-17 05:00:00+00:00,2023-04-17 05:00:00+00:00,1,0.04,2103.61,2103.61,-1.26,50.7,
v29,Cy²,RANGE,2023-04-17 06:00:00+00:00,2023-04-19 22:00:00+00:00,65,2.71,2096.08,1966.81,-1.61,47.0,
v29,Cy³,CRASH,2023-04-19 23:00:00+00:00,2023-05-03 22:00:00+00:00,336,14.0,1934.8,1906.97,-9.18,18.2,rapid_descent
v29,Cy³,RECOVERY,2023-05-03 23:00:00+00:00,2023-05-07 22:00:00+00:00,96,4.0,1905.89,1909.78,-10.54,68.2,
v29,Cy´,CRASH,2023-05-07 23:00:00+00:00,2023-05-07 23:00:00+00:00,1,0.04,1873.27,1873.27,-12.07,30.4,drawdown
v29,Cyµ,CORRECTION,2023-05-08 00:00:00+00:00,2023-05-08 00:00:00+00:00,1,0.04,1884.49,1884.49,-11.54,37.7,
v29,Cy¶,CRASH,2023-05-08 01:00:00+00:00,2023-05-10 11:00:00+00:00,59,2.46,1856.09,1851.63,-12.88,29.3,
v29,Cy·,CORRECTION,2023-05-10 12:00:00+00:00,2023-05-10 13:00:00+00:00,2,0.08,1878.57,1876.16,-11.82,71.4,
v29,Cy¸,CRASH,2023-05-10 14:00:00+00:00,2023-05-19 06:00:00+00:00,209,8.71,1872.05,1807.35,-12.13,65.1,
v29,Cy¹,CORRECTION,2023-05-19 07:00:00+00:00,2023-05-23 00:00:00+00:00,90,3.75,1806.42,1816.89,-9.9,49.0,
v29,Cy¹,RECOVERY,2023-05-23 01:00:00+00:00,2023-05-30 00:00:00+00:00,168,7.0,1834.8,1894.27,-8.49,69.2,
v29,Cy¹,BULL,2023-05-30 01:00:00+00:00,2023-06-03 16:00:00+00:00,112,4.67,1898.38,1899.71,-5.32,59.3,
v29,Cy¹,RANGE,2023-06-03 17:00:00+00:00,2023-06-07 01:00:00+00:00,81,3.38,1890.97,1879.5,-5.69,39.7,
v29,Cy¹,BULL,2023-06-07 02:00:00+00:00,2023-06-07 08:00:00+00:00,7,0.29,1876.95,1875.22,-2.15,62.5,
v29,Cy¹,RANGE,2023-06-07 09:00:00+00:00,2023-06-07 10:00:00+00:00,2,0.08,1852.83,1858.44,-3.41,42.9,
v29,Cy¹,BULL,2023-06-07 11:00:00+00:00,2023-06-07 13:00:00+00:00,3,0.12,1870.82,1864.95,-2.47,54.4,
v29,Cy¹,RANGE,2023-06-07 14:00:00+00:00,2023-06-14 19:00:00+00:00,174,7.25,1844.57,1728.13,-3.84,39.9,
v29,Cyº,CRASH,2023-06-14 20:00:00+00:00,2023-06-16 16:00:00+00:00,45,1.88,1637.83,1684.11,-14.61,11.2,drawdown
v29,Cy»,CORRECTION,2023-06-16 17:00:00+00:00,2023-06-30 03:00:00+00:00,323,13.46,1696.88,1873.0,-11.54,72.5,
v29,Cy»,RECOVERY,2023-06-30 04:00:00+00:00,2023-07-07 03:00:00+00:00,168,7.0,1887.06,1858.33,-2.26,70.7,
